arbitration_id,decoded,Batch_ID,Pass_1,Pass_2,Pass_3,Pass_4,Pass_5
0x140,"CR_Yrs_LongAc=-4.17677312, CF_Yrs_LongAcStat=0, CF_IMU_ResetStat=0, YRS_Temp=-68, YRS_TempStat=2, CF_Yrs_Type=0, CR_Yrs_MsgCnt2=3, CR_Yrs_Crc2=220",,,,,,
0x316,"SWI_IGK=1, F_N_ENG=0, ACK_TCS=1, PUC_STAT=0, TQ_COR_STAT=0, RLY_AC=0, F_SUB_TQI=0, TQI_ACOR=12.890625, N=606.0, TQI=12.890625, TQFR=12.5, VS=0, RATIO_TQI_BAS_MAX_STND=0.8658",,,,,,
0x153,"TCS_REQ=0, MSR_C_REQ=0, TCS_PAS=0, TCS_GSC=0, CF_Esc_LimoInfo=0, ABS_DIAG=0, ABS_DEF=0, TCS_DEF=1, TCS_CTL=0, ABS_ACT=0, EBD_DEF=0, ESP_PAS=0, ESP_DEF=1, ESP_CTL=0, TCS_MFRN=0, DBC_CTL=0, DBC_PAS=0, DBC_DEF=0, HAC_CTL=0, HAC_PAS=1, HAC_DEF=0, ESS_STAT=0, TQI_TCS=99.609375, TQI_MSR=0.0, TQI_SLW_TCS=99.609375, CF_Esc_BrkCtl=0, BLA_CTL=0, AliveCounter_TCS1=0, CheckSum_TCS1=0",,,,,,
0x140,"CR_Yrs_LongAc=-4.17677312, CF_Yrs_LongAcStat=0, CF_IMU_ResetStat=0, YRS_Temp=-68, YRS_TempStat=8, CF_Yrs_Type=0, CR_Yrs_MsgCnt2=9, CR_Yrs_Crc2=77",,,,,,
0x140,"CR_Yrs_LongAc=-4.17677312, CF_Yrs_LongAcStat=0, CF_IMU_ResetStat=0, YRS_Temp=-68, YRS_TempStat=8, CF_Yrs_Type=0, CR_Yrs_MsgCnt2=4, CR_Yrs_Crc2=128",,,,,,
0x260,"TQI_MIN=10.15625, TQI=13.28125, TQI_TARGET=13.28125, GLOW_STAT=0, CRUISE_LAMP_M=0, CRUISE_LAMP_S=0, PRE_FUEL_CUT_IN=0, ENG_STAT=3, SOAK_TIME_ERROR=0, SOAK_TIME=8, TQI_MAX=55.46875, SPK_TIME_CUR=4.5, Checksum=8, AliveCounter=1, CF_Ems_AclAct=0",,,,,,
0x2b0,"SAS_Angle=3276.7000000000003, SAS_Speed=0, SAS_Stat=5, MsgCount=8, CheckSum=5",,,,,,
0x260,"TQI_MIN=9.765625, TQI=12.890625, TQI_TARGET=12.890625, GLOW_STAT=0, CRUISE_LAMP_M=0, CRUISE_LAMP_S=0, PRE_FUEL_CUT_IN=0, ENG_STAT=3, SOAK_TIME_ERROR=0, SOAK_TIME=8, TQI_MAX=55.859375, SPK_TIME_CUR=4.125, Checksum=12, AliveCounter=2, CF_Ems_AclAct=0",,,,,,
0x18f,"R_TqAcnApvC=50.800000000000004, R_PAcnC=10375, TQI_B=0.0, SLD_VS=0, CF_CdaStat=0, CF_Ems_IsgStat=0, CF_Ems_OilChg=0, CF_Ems_EtcLimpMod=0, R_NEngIdlTgC=600, CF_Ems_UpTarGr=0, CF_Ems_DownTarGr=0, CF_Ems_DesCurGr=0, CF_Ems_SldAct=0, CF_Ems_SldPosAct=0, CF_Ems_HPresStat=0, CF_Ems_IsgBuz=0, CF_Ems_IdlStpFCO=0, CF_Ems_FCopen=0, CF_Ems_ActEcoAct=0, CF_Ems_EngRunNorm=0, CF_Ems_IsgStat2=0",,,,,,
0x54b,CF_Vcu_SbwWarnMsg=6,,,,,,
0x130,"CR_Yrs_Yr=0.07499999999998863, CR_Yrs_LatAc=4.14414208, CF_Yrs_YrStat=14, CF_Yrs_LatAcStat=0, CF_Yrs_MCUStat=0, CR_Yrs_MsgCnt1=14, CR_Yrs_Crc1=54",,,,,,
0x260,"TQI_MIN=9.765625, TQI=13.28125, TQI_TARGET=13.28125, GLOW_STAT=0, CRUISE_LAMP_M=0, CRUISE_LAMP_S=0, PRE_FUEL_CUT_IN=0, ENG_STAT=3, SOAK_TIME_ERROR=0, SOAK_TIME=8, TQI_MAX=55.46875, SPK_TIME_CUR=5.625, Checksum=6, AliveCounter=1, CF_Ems_AclAct=0",,,,,,
0x316,"SWI_IGK=1, F_N_ENG=0, ACK_TCS=1, PUC_STAT=0, TQ_COR_STAT=0, RLY_AC=0, F_SUB_TQI=0, TQI_ACOR=13.28125, N=604.0, TQI=13.28125, TQFR=12.890625, VS=0, RATIO_TQI_BAS_MAX_STND=0.8658",22,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316 and 0x260), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316 and 0x260), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316 and 0x260), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316 and 0x260), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316 and 0x260), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack."
0x316,"SWI_IGK=1, F_N_ENG=0, ACK_TCS=1, PUC_STAT=0, TQ_COR_STAT=0, RLY_AC=0, F_SUB_TQI=0, TQI_ACOR=13.28125, N=600.0, TQI=13.28125, TQFR=12.890625, VS=0, RATIO_TQI_BAS_MAX_STND=0.8658",23,"No, this does not indicate an attack. The sequence shows a consistent pattern with repeated arbitration IDs (0x316, 0x130, 0x260, 0x18f) and stable values across the messages, indicating normal predictable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence shows a consistent pattern with repeated arbitration IDs (0x316 and 0x130) and stable values, indicating normal traffic behavior rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x316 and 0x130), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence shows a consistent pattern with repeated arbitration IDs (0x316 and 0x130) and stable values across the messages, indicating normal traffic behavior rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence shows a consistent pattern with repeated arbitration IDs (0x316, 0x130, 0x260, 0x18f) and stable values, indicating normal traffic behavior rather than the frequent changes characteristic of a Fuzzy attack."
0x153,"TCS_REQ=0, MSR_C_REQ=0, TCS_PAS=0, TCS_GSC=0, CF_Esc_LimoInfo=0, ABS_DIAG=0, ABS_DEF=0, TCS_DEF=1, TCS_CTL=0, ABS_ACT=0, EBD_DEF=0, ESP_PAS=0, ESP_DEF=1, ESP_CTL=0, TCS_MFRN=0, DBC_CTL=0, DBC_PAS=0, DBC_DEF=0, HAC_CTL=0, HAC_PAS=1, HAC_DEF=0, ESS_STAT=0, TQI_TCS=99.609375, TQI_MSR=0.0, TQI_SLW_TCS=99.609375, CF_Esc_BrkCtl=0, BLA_CTL=0, AliveCounter_TCS1=0, CheckSum_TCS1=0",24,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316, 0x130, 0x260, and 0x153), which suggests stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x316 and 0x153), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x316 and 0x153), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316, 0x130, 0x260, and 0x153), which suggests stable and predictable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316, 0x130, 0x260, and 0x153), which suggests stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack."
0x18f,"R_TqAcnApvC=50.800000000000004, R_PAcnC=10375, TQI_B=0.0, SLD_VS=0, CF_CdaStat=0, CF_Ems_IsgStat=0, CF_Ems_OilChg=0, CF_Ems_EtcLimpMod=0, R_NEngIdlTgC=600, CF_Ems_UpTarGr=0, CF_Ems_DownTarGr=0, CF_Ems_DesCurGr=0, CF_Ems_SldAct=0, CF_Ems_SldPosAct=0, CF_Ems_HPresStat=0, CF_Ems_IsgBuz=0, CF_Ems_IdlStpFCO=0, CF_Ems_FCopen=0, CF_Ems_ActEcoAct=0, CF_Ems_EngRunNorm=0, CF_Ems_IsgStat2=0",25,"No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable message content, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable message content, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack."
0x18f,"R_TqAcnApvC=50.800000000000004, R_PAcnC=10250, TQI_B=0.0, SLD_VS=0, CF_CdaStat=0, CF_Ems_IsgStat=0, CF_Ems_OilChg=0, CF_Ems_EtcLimpMod=0, R_NEngIdlTgC=600, CF_Ems_UpTarGr=0, CF_Ems_DownTarGr=0, CF_Ems_DesCurGr=0, CF_Ems_SldAct=0, CF_Ems_SldPosAct=0, CF_Ems_HPresStat=0, CF_Ems_IsgBuz=0, CF_Ems_IdlStpFCO=0, CF_Ems_FCopen=0, CF_Ems_ActEcoAct=0, CF_Ems_EngRunNorm=0, CF_Ems_IsgStat2=0",26,"No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable behavior, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable behavior, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable behavior, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable message content, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x130, 0x260, 0x18f, etc.) and stable message content, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack."
0x18f,"R_TqAcnApvC=50.800000000000004, R_PAcnC=11500, TQI_B=0.0, SLD_VS=0, CF_CdaStat=0, CF_Ems_IsgStat=0, CF_Ems_OilChg=0, CF_Ems_EtcLimpMod=0, R_NEngIdlTgC=600, CF_Ems_UpTarGr=0, CF_Ems_DownTarGr=0, CF_Ems_DesCurGr=0, CF_Ems_SldAct=0, CF_Ems_SldPosAct=0, CF_Ems_HPresStat=0, CF_Ems_IsgBuz=0, CF_Ems_IdlStpFCO=0, CF_Ems_FCopen=0, CF_Ems_ActEcoAct=0, CF_Ems_EngRunNorm=0, CF_Ems_IsgStat2=0",27,"No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x260 and 0x18f), indicating stable and predictable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x260 and 0x18f), which suggests stable and predictable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x260 and 0x18f), which suggests stable and predictable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x260 and 0x18f), indicating stable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x260, 0x18f, etc.) and stable values, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack."
0x140,"CR_Yrs_LongAc=-4.17677312, CF_Yrs_LongAcStat=0, CF_IMU_ResetStat=0, YRS_Temp=-68, YRS_TempStat=4, CF_Yrs_Type=0, CR_Yrs_MsgCnt2=6, CR_Yrs_Crc2=197",28,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x18f, 0x260, 0x329, 0x316, 0x140, and 0x153) with stable values, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily 0x18f, 0x260, 0x329, and 0x316, which are repeating regularly without frequent changes, indicating normal predictable traffic behavior.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x18f and 0x140), indicating stable and predictable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x18f, 0x260, 0x316, 0x140, and 0x153) with stable values across nearby messages, which is characteristic of normal traffic behavior.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x18f, 0x260, 0x316, 0x140, and 0x153) with stable values, which is characteristic of normal traffic behavior rather than the frequent changes indicative of a Fuzzy attack."
0x140,"CR_Yrs_LongAc=-4.17677312, CF_Yrs_LongAcStat=0, CF_IMU_ResetStat=0, YRS_Temp=-68, YRS_TempStat=0, CF_Yrs_Type=1, CR_Yrs_MsgCnt2=10, CR_Yrs_Crc2=36",29,"No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x260, 0x329, 0x316, 0x140, etc.) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x140 and 0x18f) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x140 and 0x18f) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","Yes, this indicates a Fuzzy attack. The sequence shows frequent changes in arbitration IDs, particularly with the messages alternating between IDs like 0x260, 0x329, 0x316, and 0x140, without forming a stable repeating pattern, which is characteristic of normal traffic. The variability in IDs suggests an anomalous pattern indicative of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x260, 0x329, 0x316, 0x140, etc.) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack."
0x140,"CR_Yrs_LongAc=-4.17677312, CF_Yrs_LongAcStat=0, CF_IMU_ResetStat=0, YRS_Temp=-68, YRS_TempStat=8, CF_Yrs_Type=0, CR_Yrs_MsgCnt2=8, CR_Yrs_Crc2=80",30,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316 and 0x140), which suggests stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern with repeated arbitration IDs (0x329, 0x316, 0x140, 0x260, etc.) and stable message content, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern with repeated arbitration IDs (0x329, 0x316, 0x140, 0x260, etc.) and stable message content, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316 and 0x140), indicating stable communication rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316, 0x140, and 0x18f), indicating stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack."
0x260,"TQI_MIN=9.765625, TQI=13.28125, TQI_TARGET=13.28125, GLOW_STAT=0, CRUISE_LAMP_M=0, CRUISE_LAMP_S=0, PRE_FUEL_CUT_IN=0, ENG_STAT=3, SOAK_TIME_ERROR=0, SOAK_TIME=8, TQI_MAX=55.46875, SPK_TIME_CUR=5.625, Checksum=8, AliveCounter=3, CF_Ems_AclAct=0",31,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (0x316, 0x140, 0x260, and 0x18f) in a predictable manner, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (0x316, 0x140, 0x260, and 0x18f) in a predictable manner, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (0x316, 0x140, 0x260, and 0x18f) in a predictable manner, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (0x316, 0x140, 0x260, and 0x18f) in a predictable manner, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (0x316, 0x140, 0x260, and 0x18f) in a predictable manner, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack."
0x545,"IMMO_LAMP_STAT=0, L_MIL=0, IM_STAT=0, AMP_CAN=748.733551, BAT_Alt_FR_Duty=0.0, VB=13.9140625, EMS_VS=0.0, TEMP_FUEL=-48.0",32,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x140, 0x316, 0x153, 0x260, 0x18f) with stable values, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x140, 0x316, 0x153, 0x260, 0x18f) with stable values across nearby messages, which is characteristic of normal traffic behavior.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x140, 0x316, 0x153, 0x260, 0x18f) with stable values, which is characteristic of normal traffic behavior rather than the frequent changes indicative of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x140, 0x316, 0x153, 0x260, 0x18f, and 0x545) with stable values across nearby messages, which is characteristic of normal traffic behavior.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x140, 0x316, 0x153, 0x260, 0x18f) with stable values, which is characteristic of normal traffic behavior rather than the frequent changes in arbitration IDs associated with a Fuzzy attack."
0x329,"MUL_CODE=2, TEMP_ENG=89.25, MAF_FAC_ALTI_MMV=0.99187, VB_OFF_ACT=0, ACK_ES=0, CONF_MIL_FMY=5, OD_OFF_REQ=0, ACC_ACT=0, CLU_ACK=0, BRAKE_ACT=1, ENG_CHR=4, GP_CTL=0, TPS=9.999999992515995e-07, PV_AV_CAN=0.0, ENG_VOL=2.0, OBD_FRF_ACK=6",33,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316, 0x153, 0x140, 0x260), which suggests stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x316, 0x153, 0x140, 0x260, 0x18f) with stable values, which is characteristic of normal traffic behavior rather than the frequent changes indicative of a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316, 0x153, 0x140, 0x260), which suggests stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x316, 0x153, 0x140, 0x260, etc.) and stable data, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, with several messages repeating the same IDs (e.g., 0x316, 0x153, 0x140, 0x260), which suggests stable and predictable traffic rather than the frequent changes characteristic of a Fuzzy attack."
0x18f,"R_TqAcnApvC=50.800000000000004, R_PAcnC=10250, TQI_B=0.0, SLD_VS=0, CF_CdaStat=0, CF_Ems_IsgStat=0, CF_Ems_OilChg=0, CF_Ems_EtcLimpMod=0, R_NEngIdlTgC=600, CF_Ems_UpTarGr=0, CF_Ems_DownTarGr=0, CF_Ems_DesCurGr=0, CF_Ems_SldAct=0, CF_Ems_SldPosAct=0, CF_Ems_HPresStat=0, CF_Ems_IsgBuz=0, CF_Ems_IdlStpFCO=0, CF_Ems_FCopen=0, CF_Ems_ActEcoAct=0, CF_Ems_EngRunNorm=0, CF_Ems_IsgStat2=0",34,"No, this does not indicate an attack. The sequence shows a consistent pattern of arbitration IDs, primarily repeating the same IDs (0x153, 0x140, 0x260, 0x18f) with stable values, which is characteristic of normal traffic rather than the frequent changes in arbitration IDs associated with a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to the FINAL message shows a consistent pattern with repeated arbitration IDs (0x153 and 0x140), indicating stable and predictable traffic rather than the frequent changes in arbitration IDs characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x153 and 0x140) and stable messages, indicating normal traffic behavior rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x153 and 0x140) and stable values, indicating normal traffic behavior rather than the frequent changes characteristic of a Fuzzy attack.","No, the FINAL message does not indicate an attack. The sequence leading up to it shows a consistent pattern with repeated arbitration IDs (0x153 and 0x18f) and stable values, indicating normal traffic behavior rather than the frequent changes characteristic of a Fuzzy attack."
